"Rowid_","VALUE_","COUNT_","AREA","MIN_","MAX_","RANGE","MEAN","STD","SUM_"
,2001,59,59000000.000000,68.911140,68.911140,0.000000,68.911140,0.000000,4065.757324
,2002,59,59000000.000000,14.684940,14.684940,0.000000,14.684940,0.000000,866.411499
,2003,58,58000000.000000,12.987550,12.987550,0.000000,12.987550,0.000000,753.277954
,2004,58,58000000.000000,225.190414,225.190414,0.000000,225.190414,0.000000,13061.043945
,2005,64,64000000.000000,100.292015,100.292015,0.000000,100.292015,0.000000,6418.688964
,2006,64,64000000.000000,38.047771,38.047771,0.000000,38.047771,0.000000,2435.057373
,2007,63,63000000.000000,33.603939,33.603939,0.000000,33.603939,0.000000,2117.048095
,2008,63,63000000.000000,13.173399,13.173399,0.000000,13.173399,0.000000,829.924194
,2009,64,64000000.000000,8.891315,8.891315,0.000000,8.891315,0.000000,569.044189
,2010,65,65000000.000000,6.772165,6.772165,0.000000,6.772165,0.000000,440.190765
,2011,63,63000000.000000,6.197179,6.197179,0.000000,6.197179,0.000000,390.422332
,2012,60,60000000.000000,6.310038,6.310038,0.000000,6.310038,0.000000,378.602325
,2013,57,57000000.000000,2.196219,2.196219,0.000000,2.196219,0.000000,125.184532
,2014,64,64000000.000000,14.893281,14.893281,0.000000,14.893281,0.000000,953.170043
,2015,63,63000000.000000,21.683345,21.683345,0.000000,21.683345,0.000000,1366.050781
,2016,63,63000000.000000,40.023780,40.023780,0.000000,40.023780,0.000000,2521.498291
,2017,62,62000000.000000,42.331012,42.331012,0.000000,42.331012,0.000000,2624.522705
,2018,63,63000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2366.179199
,2019,64,64000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2403.737548
,2020,63,63000000.000000,12.925540,12.925540,0.000000,12.925540,0.000000,814.309082
,2021,62,62000000.000000,32.388141,32.388141,0.000000,32.388141,0.000000,2008.064819
,2022,62,62000000.000000,31.693292,31.693292,0.000000,31.693292,0.000000,1964.984130
,2023,63,63000000.000000,24.020563,24.020563,0.000000,24.020563,0.000000,1513.295532
,2024,64,64000000.000000,46.205623,46.205623,0.000000,46.205623,0.000000,2957.159912
,2025,63,63000000.000000,93.895454,93.895454,0.000000,93.895454,0.000000,5915.413574
,2026,62,62000000.000000,26.181301,26.181301,0.000000,26.181301,0.000000,1623.240722
,2027,63,63000000.000000,11.086611,11.086611,0.000000,11.086611,0.000000,698.456542
,2028,63,63000000.000000,71.350013,71.350013,0.000000,71.350013,0.000000,4495.050781
,2029,63,63000000.000000,428.053070,428.053070,0.000000,428.053070,0.000000,26967.343750
,2030,62,62000000.000000,41.022666,41.022666,0.000000,41.022666,0.000000,2543.405273
,2031,63,63000000.000000,30.036592,30.036592,0.000000,30.036592,0.000000,1892.305297
,2032,64,64000000.000000,31.782516,31.782516,0.000000,31.782516,0.000000,2034.081054
,2033,62,62000000.000000,13.173399,13.173399,0.000000,13.173399,0.000000,816.750793
,2034,57,57000000.000000,14.917726,14.917726,0.000000,14.917726,0.000000,850.310424
,2035,57,57000000.000000,6.197179,6.197179,0.000000,6.197179,0.000000,353.239257
,2036,59,59000000.000000,6.197179,6.197179,0.000000,6.197179,0.000000,365.633605
,2037,58,58000000.000000,2.472148,2.472148,0.000000,2.472148,0.000000,143.384597
,2038,59,59000000.000000,2.195885,2.195885,0.000000,2.195885,0.000000,129.557235
,2039,63,63000000.000000,15.199767,15.199767,0.000000,15.199767,0.000000,957.585327
,2040,63,63000000.000000,45.909481,45.909481,0.000000,45.909481,0.000000,2892.297363
,2041,64,64000000.000000,54.964401,54.964401,0.000000,54.964401,0.000000,3517.721679
,2042,64,64000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2403.737548
,2043,63,63000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2366.179199
,2044,62,62000000.000000,36.614055,36.614055,0.000000,36.614055,0.000000,2270.071533
,2045,64,64000000.000000,32.023483,32.023483,0.000000,32.023483,0.000000,2049.502929
,2046,65,65000000.000000,31.962633,31.962633,0.000000,31.962633,0.000000,2077.571044
,2047,63,63000000.000000,13.788200,13.788200,0.000000,13.788200,0.000000,868.656616
,2048,62,62000000.000000,37.537811,37.537811,0.000000,37.537811,0.000000,2327.344238
,2049,63,63000000.000000,240.137649,240.137649,0.000000,240.137649,0.000000,15128.671875
,2050,64,64000000.000000,44.553489,44.553489,0.000000,44.553489,0.000000,2851.423339
,2051,63,63000000.000000,10.574931,10.574931,0.000000,10.574931,0.000000,666.220642
,2052,63,63000000.000000,39.987182,39.987182,0.000000,39.987182,0.000000,2519.192382
,2053,63,63000000.000000,446.073669,446.073669,0.000000,446.073669,0.000000,28102.640625
,2054,59,59000000.000000,91.692764,91.692764,0.000000,91.692764,0.000000,5409.873046
,2055,59,59000000.000000,18.468353,18.468353,0.000000,18.468353,0.000000,1089.632812
,2056,58,58000000.000000,38.678005,38.678005,0.000000,38.678005,0.000000,2243.324218
,2057,59,59000000.000000,13.173399,13.173399,0.000000,13.173399,0.000000,777.230590
,2058,59,59000000.000000,13.534513,13.534513,0.000000,13.534513,0.000000,798.536315
,2059,58,58000000.000000,9.741273,9.741273,0.000000,9.741273,0.000000,564.993896
,2060,59,59000000.000000,6.197179,6.197179,0.000000,6.197179,0.000000,365.633605
,2061,59,59000000.000000,6.197179,6.197179,0.000000,6.197179,0.000000,365.633605
,2062,58,58000000.000000,2.192477,2.192477,0.000000,2.192477,0.000000,127.163719
,2063,58,58000000.000000,2.182613,2.182613,0.000000,2.182613,0.000000,126.591560
,2064,59,59000000.000000,25.878667,25.878667,0.000000,25.878667,0.000000,1526.841430
,2065,58,58000000.000000,54.032012,54.032012,0.000000,54.032012,0.000000,3133.856689
,2066,58,58000000.000000,45.060985,45.060985,0.000000,45.060985,0.000000,2613.537109
,2067,58,58000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2178.387207
,2068,58,58000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2178.387207
,2069,58,58000000.000000,12.169727,12.169727,0.000000,12.169727,0.000000,705.844177
,2070,57,57000000.000000,18.205053,18.205053,0.000000,18.205053,0.000000,1037.687988
,2071,58,58000000.000000,14.456000,14.456000,0.000000,14.456000,0.000000,838.447998
,2072,59,59000000.000000,11.057022,11.057022,0.000000,11.057022,0.000000,652.364318
,2073,59,59000000.000000,69.651046,69.651046,0.000000,69.651046,0.000000,4109.411621
,2074,58,58000000.000000,88.647232,88.647232,0.000000,88.647232,0.000000,5141.539550
,2075,58,58000000.000000,36.940528,36.940528,0.000000,36.940528,0.000000,2142.550781
,2076,58,58000000.000000,9.718689,9.718689,0.000000,9.718689,0.000000,563.684020
,2077,59,59000000.000000,152.355484,152.355484,0.000000,152.355484,0.000000,8988.973632
,2078,58,58000000.000000,288.143859,288.143859,0.000000,288.143859,0.000000,16712.343750
,2079,59,59000000.000000,46.518783,46.518783,0.000000,46.518783,0.000000,2744.608154
,2080,59,59000000.000000,32.033222,32.033222,0.000000,32.033222,0.000000,1889.960083
,2081,56,56000000.000000,31.770366,31.770366,0.000000,31.770366,0.000000,1779.140502
,2082,58,58000000.000000,13.704001,13.704001,0.000000,13.704001,0.000000,794.832092
,2083,59,59000000.000000,15.540699,15.540699,0.000000,15.540699,0.000000,916.901306
,2084,58,58000000.000000,6.197179,6.197179,0.000000,6.197179,0.000000,359.436431
,2085,58,58000000.000000,6.267432,6.267432,0.000000,6.267432,0.000000,363.511108
,2086,57,57000000.000000,3.178911,3.178911,0.000000,3.178911,0.000000,181.197982
,2087,59,59000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,128.412918
,2088,60,60000000.000000,23.569860,23.569860,0.000000,23.569860,0.000000,1414.191650
,2089,59,59000000.000000,33.319000,33.319000,0.000000,33.319000,0.000000,1965.821044
,2090,57,57000000.000000,54.964401,54.964401,0.000000,54.964401,0.000000,3132.970947
,2091,58,58000000.000000,38.158607,38.158607,0.000000,38.158607,0.000000,2213.199218
,2092,59,59000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2215.945556
,2093,59,59000000.000000,32.596584,32.596584,0.000000,32.596584,0.000000,1923.198486
,2094,59,59000000.000000,23.552339,23.552339,0.000000,23.552339,0.000000,1389.588012
,2095,57,57000000.000000,16.846021,16.846021,0.000000,16.846021,0.000000,960.223205
,2096,59,59000000.000000,12.983468,12.983468,0.000000,12.983468,0.000000,766.024597
,2097,58,58000000.000000,25.627193,25.627193,0.000000,25.627193,0.000000,1486.377197
,2098,57,57000000.000000,207.272262,207.272262,0.000000,207.272262,0.000000,11814.518554
,2099,58,58000000.000000,61.284824,61.284824,0.000000,61.284824,0.000000,3554.519775
,2100,57,57000000.000000,16.816482,16.816482,0.000000,16.816482,0.000000,958.539489
,2101,59,59000000.000000,20.107452,20.107452,0.000000,20.107452,0.000000,1186.339721
,2102,59,59000000.000000,60.078487,60.078487,0.000000,60.078487,0.000000,3544.630859
,2103,56,56000000.000000,38.085365,38.085365,0.000000,38.085365,0.000000,2132.780517
,2104,58,58000000.000000,40.228832,40.228832,0.000000,40.228832,0.000000,2333.272216
,2105,58,58000000.000000,41.628295,41.628295,0.000000,41.628295,0.000000,2414.441162
,2106,58,58000000.000000,13.173399,13.173399,0.000000,13.173399,0.000000,764.057189
,2107,58,58000000.000000,15.540699,15.540699,0.000000,15.540699,0.000000,901.360595
,2108,57,57000000.000000,7.687264,7.687264,0.000000,7.687264,0.000000,438.174072
,2109,59,59000000.000000,6.634572,6.634572,0.000000,6.634572,0.000000,391.439788
,2110,58,58000000.000000,6.208888,6.208888,0.000000,6.208888,0.000000,360.115539
,2111,58,58000000.000000,2.180572,2.180572,0.000000,2.180572,0.000000,126.473175
,2112,64,64000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,139.295364
,2113,58,58000000.000000,23.797479,23.797479,0.000000,23.797479,0.000000,1380.253784
,2114,58,58000000.000000,31.654659,31.654659,0.000000,31.654659,0.000000,1835.970214
,2115,60,60000000.000000,43.469944,43.469944,0.000000,43.469944,0.000000,2608.196533
,2116,58,58000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2178.387207
,2117,56,56000000.000000,32.853538,32.853538,0.000000,32.853538,0.000000,1839.798095
,2118,58,58000000.000000,8.411779,8.411779,0.000000,8.411779,0.000000,487.883209
,2119,59,59000000.000000,13.671129,13.671129,0.000000,13.671129,0.000000,806.596618
,2120,58,58000000.000000,13.594724,13.594724,0.000000,13.594724,0.000000,788.494018
,2121,58,58000000.000000,11.819734,11.819734,0.000000,11.819734,0.000000,685.544616
,2122,58,58000000.000000,47.653762,47.653762,0.000000,47.653762,0.000000,2763.918212
,2123,60,60000000.000000,98.385482,98.385482,0.000000,98.385482,0.000000,5903.128906
,2124,60,60000000.000000,44.400478,44.400478,0.000000,44.400478,0.000000,2664.028808
,2125,57,57000000.000000,9.718689,9.718689,0.000000,9.718689,0.000000,553.965332
,2126,58,58000000.000000,21.768621,21.768621,0.000000,21.768621,0.000000,1262.580078
,2127,58,58000000.000000,74.928176,74.928176,0.000000,74.928176,0.000000,4345.834472
,2128,59,59000000.000000,47.374320,47.374320,0.000000,47.374320,0.000000,2795.084960
,2129,59,59000000.000000,39.972515,39.972515,0.000000,39.972515,0.000000,2358.378417
,2130,58,58000000.000000,25.036434,25.036434,0.000000,25.036434,0.000000,1452.113159
,2131,60,60000000.000000,14.830510,14.830510,0.000000,14.830510,0.000000,889.830627
,2132,58,58000000.000000,14.943154,14.943154,0.000000,14.943154,0.000000,866.702941
,2133,58,58000000.000000,6.665531,6.665531,0.000000,6.665531,0.000000,386.600830
,2134,64,64000000.000000,6.894171,6.894171,0.000000,6.894171,0.000000,441.226989
,2135,64,64000000.000000,2.560211,2.560211,0.000000,2.560211,0.000000,163.853561
,2136,62,62000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,134.942382
,2137,62,62000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,134.942382
,2138,58,58000000.000000,23.102914,23.102914,0.000000,23.102914,0.000000,1339.969116
,2139,58,58000000.000000,25.534650,25.534650,0.000000,25.534650,0.000000,1481.009765
,2140,57,57000000.000000,30.771343,30.771343,0.000000,30.771343,0.000000,1753.966552
,2141,58,58000000.000000,37.392307,37.392307,0.000000,37.392307,0.000000,2168.753906
,2142,59,59000000.000000,21.680595,21.680595,0.000000,21.680595,0.000000,1279.155151
,2143,59,59000000.000000,19.577415,19.577415,0.000000,19.577415,0.000000,1155.067504
,2144,59,59000000.000000,8.936776,8.936776,0.000000,8.936776,0.000000,527.269775
,2145,57,57000000.000000,12.754631,12.754631,0.000000,12.754631,0.000000,727.014038
,2146,59,59000000.000000,12.385499,12.385499,0.000000,12.385499,0.000000,730.744506
,2147,58,58000000.000000,21.416782,21.416782,0.000000,21.416782,0.000000,1242.173339
,2148,57,57000000.000000,59.858798,59.858798,0.000000,59.858798,0.000000,3411.951660
,2149,58,58000000.000000,100.388946,100.388946,0.000000,100.388946,0.000000,5822.559082
,2150,58,58000000.000000,26.960697,26.960697,0.000000,26.960697,0.000000,1563.720458
,2151,58,58000000.000000,26.028160,26.028160,0.000000,26.028160,0.000000,1509.633300
,2152,59,59000000.000000,5.973680,5.973680,0.000000,5.973680,0.000000,352.447113
,2153,58,58000000.000000,13.865855,13.865855,0.000000,13.865855,0.000000,804.219604
,2154,59,59000000.000000,17.010551,17.010551,0.000000,17.010551,0.000000,1003.622558
,2155,57,57000000.000000,22.274156,22.274156,0.000000,22.274156,0.000000,1269.626953
,2156,61,61000000.000000,14.902915,14.902915,0.000000,14.902915,0.000000,909.077880
,2157,63,63000000.000000,15.540699,15.540699,0.000000,15.540699,0.000000,979.064086
,2158,64,64000000.000000,8.611691,8.611691,0.000000,8.611691,0.000000,551.148254
,2159,62,62000000.000000,7.430924,7.430924,0.000000,7.430924,0.000000,460.717315
,2160,62,62000000.000000,5.109168,5.109168,0.000000,5.109168,0.000000,316.768432
,2161,64,64000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,139.295364
,2162,60,60000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,130.589401
,2163,60,60000000.000000,22.734710,22.734710,0.000000,22.734710,0.000000,1364.082641
,2164,58,58000000.000000,27.925100,27.925100,0.000000,27.925100,0.000000,1619.655761
,2165,58,58000000.000000,33.572208,33.572208,0.000000,33.572208,0.000000,1947.188110
,2166,58,58000000.000000,30.492092,30.492092,0.000000,30.492092,0.000000,1768.541381
,2167,58,58000000.000000,10.973365,10.973365,0.000000,10.973365,0.000000,636.455200
,2168,59,59000000.000000,13.571856,13.571856,0.000000,13.571856,0.000000,800.739562
,2169,57,57000000.000000,12.860526,12.860526,0.000000,12.860526,0.000000,733.049987
,2170,58,58000000.000000,12.314779,12.314779,0.000000,12.314779,0.000000,714.257202
,2171,59,59000000.000000,11.342669,11.342669,0.000000,11.342669,0.000000,669.217529
,2172,59,59000000.000000,44.261177,44.261177,0.000000,44.261177,0.000000,2611.409423
,2173,58,58000000.000000,50.558032,50.558032,0.000000,50.558032,0.000000,2932.365966
,2174,58,58000000.000000,35.937709,35.937709,0.000000,35.937709,0.000000,2084.387207
,2175,59,59000000.000000,33.557968,33.557968,0.000000,33.557968,0.000000,1979.920166
,2176,63,63000000.000000,16.589839,16.589839,0.000000,16.589839,0.000000,1045.159912
,2177,62,62000000.000000,6.715833,6.715833,0.000000,6.715833,0.000000,416.381683
,2178,62,62000000.000000,15.858596,15.858596,0.000000,15.858596,0.000000,983.233032
,2179,64,64000000.000000,20.226049,20.226049,0.000000,20.226049,0.000000,1294.467163
,2180,65,65000000.000000,20.006999,20.006999,0.000000,20.006999,0.000000,1300.454956
,2181,62,62000000.000000,21.885679,21.885679,0.000000,21.885679,0.000000,1356.912109
,2182,62,62000000.000000,12.756130,12.756130,0.000000,12.756130,0.000000,790.880065
,2183,64,64000000.000000,7.634099,7.634099,0.000000,7.634099,0.000000,488.582397
,2184,60,60000000.000000,9.433297,9.433297,0.000000,9.433297,0.000000,565.997802
,2185,58,58000000.000000,2.809678,2.809678,0.000000,2.809678,0.000000,162.961334
,2186,58,58000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,126.236427
,2187,59,59000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,128.412918
,2188,62,62000000.000000,26.642915,26.642915,0.000000,26.642915,0.000000,1651.860717
,2189,64,64000000.000000,27.925100,27.925100,0.000000,27.925100,0.000000,1787.206420
,2190,63,63000000.000000,37.558399,37.558399,0.000000,37.558399,0.000000,2366.179199
,2191,63,63000000.000000,12.410699,12.410699,0.000000,12.410699,0.000000,781.874084
,2192,62,62000000.000000,14.753770,14.753770,0.000000,14.753770,0.000000,914.733764
,2193,64,64000000.000000,8.369708,8.369708,0.000000,8.369708,0.000000,535.661315
,2194,64,64000000.000000,12.321409,12.321409,0.000000,12.321409,0.000000,788.570190
,2195,63,63000000.000000,10.879649,10.879649,0.000000,10.879649,0.000000,685.417907
,2196,62,62000000.000000,23.036935,23.036935,0.000000,23.036935,0.000000,1428.290039
,2197,63,63000000.000000,32.581253,32.581253,0.000000,32.581253,0.000000,2052.618896
,2198,63,63000000.000000,50.506233,50.506233,0.000000,50.506233,0.000000,3181.892578
,2199,63,63000000.000000,35.924442,35.924442,0.000000,35.924442,0.000000,2263.239746
,2200,62,62000000.000000,33.228721,33.228721,0.000000,33.228721,0.000000,2060.180664
,2201,64,64000000.000000,6.932294,6.932294,0.000000,6.932294,0.000000,443.666870
,2202,65,65000000.000000,11.872849,11.872849,0.000000,11.872849,0.000000,771.735229
,2203,63,63000000.000000,13.209761,13.209761,0.000000,13.209761,0.000000,832.214965
,2204,62,62000000.000000,14.824913,14.824913,0.000000,14.824913,0.000000,919.144592
,2205,59,59000000.000000,33.915870,33.915870,0.000000,33.915870,0.000000,2001.036376
,2206,60,60000000.000000,15.540699,15.540699,0.000000,15.540699,0.000000,932.442016
,2207,58,58000000.000000,7.319590,7.319590,0.000000,7.319590,0.000000,424.536224
,2208,58,58000000.000000,9.521470,9.521470,0.000000,9.521470,0.000000,552.245239
,2209,59,59000000.000000,9.103162,9.103162,0.000000,9.103162,0.000000,537.086608
,2210,57,57000000.000000,3.465083,3.465083,0.000000,3.465083,0.000000,197.509735
,2211,58,58000000.000000,2.176490,2.176490,0.000000,2.176490,0.000000,126.236427
,2212,64,64000000.000000,27.593868,27.593868,0.000000,27.593868,0.000000,1766.007568
,2213,63,63000000.000000,30.983289,30.983289,0.000000,30.983289,0.000000,1951.947265
,2214,63,63000000.000000,17.112577,17.112577,0.000000,17.112577,0.000000,1078.092407
,2215,64,64000000.000000,15.712300,15.712300,0.000000,15.712300,0.000000,1005.587219
